,text,pred,label,negative,positive,time
344,"I've got to be honest. My favorite part was the Paralympic Oath. I think all athletes regardless of their affiliation or sovereignty should take this or a similar oath at BOTH the Olympic and the Paralympic Games. This is my first Paralympic opening, and I respected and was in awe of that part more than any other part of the ceremony. ",1,POSITIVE,0.0020468425936996937,0.9979531764984131,2013-12-29
345,¡Increíble! Estuve como espectador la noche de la ceremonia y desde luego en directo era impresionante ¡La mejor sin duda! The best ceremony I've ever seen!!,1,POSITIVE,0.0002697459131013602,0.9997302293777466,2013-12-29
346,"Vamos Chile !!!. Nuestros atletas entregarán su mayor esfuerzo. Lo hacen a diario.
",1,POSITIVE,0.3932020962238312,0.6067979335784912,2012-12-29
347,I was a dancer with the Blue dresses our segment was called Navigation!!! It has been a tremendous experience which I will never ever forget!!! I am so impressed how everything turned out so beautifully!!! Very very proud! Thx London 2012 for the opportunity :))),1,POSITIVE,0.0001452785509172827,0.9998547434806824,2012-12-29
348,"Umbrellas and apples are very much part of everyday life in Britain, but the ordinary became extraordinary in the Paralympic Games' ambitious and unexpectedly scientific Opening Ceremony. Themes of discovery, adventure, human endeavour and equality are so much more upbeat than the Scouring of the Shire and a painful Hey Jude. Marvellous!",1,POSITIVE,0.0005276334122754633,0.9994723796844482,2012-12-29
349,I get the goosebumps when I hear the beautiful Paralympic Anthem.,1,POSITIVE,0.0008396358462050557,0.9991604089736938,2021-12-27
350,"This is a different opening sequence than the official broadcast. The TV showed a video about the 7/7 bombings & the stadium had a video about 4 of the performers and their journeys. The moment when Lance corporal Rawlins said, ""If you want to know what I will be doing during the ceremony, look up!"" was truly stunning. He was flying the Aerobility plane. The crowd roared! I was standing in the middle of the stadium at this point and was an inspiring moment when he flew over!  Thanks for posting!",1,POSITIVE,0.00070275116013363,0.9992973208427429,2012-12-29
351,I was thinking about Ian Dury earlier and wishing he was alive to play here... as the Olympics had a music theme. I can hardly believe they actually did it at about 3:26:00 AWESOME!!!!,1,POSITIVE,0.04706030339002609,0.9529397487640381,2012-12-29
352,"The opening to the International Paralympic Games was extraordinary.  It was inclusive, original, and all together thrilling.  ",1,POSITIVE,0.00013433219282887876,0.999865710735321,2012-12-29
353,Extraordinary! great emotion. I was the only athlete from Albania who participated for the first time in the history of the Paralympic Games. vision 31 th minute of the video. thank you for this memory.,1,POSITIVE,0.00016957141633611172,0.9998303651809692,2013-12-29
354,3:26,1,POSITIVE,0.03227785974740982,0.9677221775054932,2015-12-29
355,these are real heroes!I should really take inspiration from them!,1,POSITIVE,0.0004775651032105088,0.9995224475860596,2012-12-29
356,I was lucky enough to be one of the certifying engineers on the pyrotechnics and led lights fitment on the flypast aircraft (starting at about ,1,POSITIVE,0.004487506579607725,0.9955124855041504,2019-12-28
357,"Amazing!!!! All those actors, dancers, and athletes are an inspiration. Also, de participation of Stephen Hawking, with a message of hope , constant struggle in life... BEAUTIFUL!!!",1,POSITIVE,0.0001124344053096138,0.9998875856399536,2015-12-29
358,The closing ceremony was AWESOME,1,POSITIVE,0.0001298648421652615,0.9998701214790344,2012-12-29
359,"0:34:08 MI PAIS, ORGULLOSO DE SER ARGENTINO",0,NEGATIVE,0.8057953715324402,0.19420458376407623,2012-12-29
360,"Thats what I mean. The olympics opening ceremony was clearly done on a bigger budget, however this one actually told a story and brought out real emotions. It was hard not to have a lump in ya throat while watching this. It showed that you don't need to go all out there with money, fireworks and so on, you just need a good form of story telling and put real heart into it.",1,POSITIVE,0.0007105983677320182,0.9992893934249878,2012-12-29
361,"The Directors want to so proud of themselves, They put on a magnificent show, Personally much more touching and better than Boyle's Ceremony.",1,POSITIVE,0.00013102672528475523,0.9998689889907837,2012-12-29
362,The national anthem was absolutely beautiful. <3,1,POSITIVE,0.00013680936535820365,0.9998631477355957,2012-12-29
363,The fact they actually came through and built all of this infrastructure and villages in time boogles my mind.,0,NEGATIVE,0.9658799767494202,0.03412006050348282,2022-03-02
364,I pray that they actually use the villages after the games. There are so many Olympic villages that just sit and rot for no good reason.,0,NEGATIVE,0.9997573494911194,0.00024269259301945567,2022-03-02
365,"Business Insider is like ""can you believe it, these games aren't going to make a profit. I can't believe it""",0,NEGATIVE,0.997970461845398,0.00202954956330359,2022-03-02
366,Public infrastructure isn’t supposed to generate profits.,0,NEGATIVE,0.999579668045044,0.00042035349179059267,2022-03-02
367,There are tons of videos right here on Youtube about WHY Olympics are so expensive and a lot of it has nothing to do with the host nation. The standards set by the Olympic committee are sometimes absurd. Beijing is no difference in this regard.,0,NEGATIVE,0.9979249238967896,0.002075077034533024,2022-03-02
368,"Beijing is a large city with a population of 21 million. It is of great commercial value to build a professional ski resort in the surrounding area. There are originally many commercial ski resorts around Beijing, but I think having a more professional and larger ski resort is what most Chinese people would like to see. I live in Tianjin, a city very close to Beijing (30 minutes by high-speed train). I personally would love to go skiing at this ski resort on weekends.",1,POSITIVE,0.0011359547497704625,0.9988640546798706,2022-03-02
369,"Throughline did an amazing podcast on the costs of the Olympic Games. Worth a listen. It’s not just China, the Olympic committee is just trying to greenwash it imo due to all of the recent scrutiny",1,POSITIVE,0.01693452149629593,0.9830654859542847,2022-03-02
370,"For China, hosting the Olympics is like a car company racing cars — testing your latest technology and then applying it to other models",0,NEGATIVE,0.7694734334945679,0.2305266112089157,2022-03-02
371,"The stock market is still a fantastic tool for building wealth, however, so it's wise to consider investing even if you don't have much money to spare",1,POSITIVE,0.0064622145146131516,0.9935377836227417,2022-06-30
372,"Yep, China did build one line for the vunue commute, but it is not a fresh investment from ground zero. They just added one branch line to the massive domestic 40,000 km high speed railway network.",0,NEGATIVE,0.9930986166000366,0.0069013978354632854,2022-03-02
373,"I think the one who was responsible for producing such a  “brilliant” analysis might have forgotten about the infrastructures that would be transcend the sport and would be used way long after the games ended by locals. And I’m pretty sure, if Beijing didn’t live up to it’s promise and underspent and therefore would build poor infrastructure, it definitely would trigger Business Insiders to produce another “show” probably called “Beijing’s cheap olympics” ",0,NEGATIVE,0.9981447458267212,0.0018552655819803476,2022-11-27
374,The big air is a permanent structure that was built for the world championship in 2019.,1,POSITIVE,0.0027081617154181004,0.9972918033599854,2022-03-02
375,"The budget for the 2022 Beijing Winter Olympic Games is US $1.56 billion, with 6% government subsidy. Most of the venues use the venues of the 2008 Summer Olympic Games. Infrastructure such as railways will be built even without the Olympic Games, which cannot be counted as the cost of the Olympic Games.",1,POSITIVE,0.13320529460906982,0.8667947053909302,2022-03-02
376,"Beijing's 2021 gdp is 633 million US dollars. In 2021, the number of subways opened in Beijing is 9 sections with a total length of 56.1 kilometers. The Olympic section is only a part, about 4.2 kilometers, and the actual opening is 3.6 kilometers. One kilometer of subway in Beijing costs about $150 million.",0,NEGATIVE,0.9706087708473206,0.029391225427389145,2022-03-02
377,The fact is 3.9 billion is only for the Olympic. ,0,NEGATIVE,0.9839268326759338,0.01607312262058258,2022-03-02
378,That's basically an entire nation's budget right there,0,NEGATIVE,0.9809249043464661,0.01907515525817871,2022-03-02
379,"Please release the original interview with the expert, it is obvious for the trainline part he was cut off. The trainline and train as he said was a part of local project that will be built with or without the game. Beijing is crowded enough and the city expansion to outer cities is ongoing.",0,NEGATIVE,0.9954203367233276,0.0045796590857207775,2022-03-02
380,"I see very little fact finding has gone into this video, so let me explain why the 3.9 billion official figure is not as ridiculous as everyone thinks. ",0,NEGATIVE,0.9967546463012695,0.003245385130867362,2022-03-02
381,"If there is one country that don't make a loss out of an Olympics that would be China. They have the human capacity and also well thought out plans for whatever infrastructure they built for it. Instead of treating the infrastructure as ""only for the Olympics"" they would have definitely thought about what it will become after the Olympics, especially transport infrastructure. All the 2008 Beijing Olympics structures built are well kept and and in use till this day for example the birds nest. So I don't think its really fair to compare everyone the same way. Olympics has always been expensive, therefore well thought out planning is needed for every country if they want to host it.",1,POSITIVE,0.012368584051728249,0.9876314401626587,2022-03-02
382,"Even the used extra water was mentioned, the reporters did not know there is a nation wide water infrastructure project started ten years ago and now completed to channel extra water across thousands of Miles from south west... For 10years not a single HSR was added to California",0,NEGATIVE,0.9847824573516846,0.015217558480799198,2022-03-02
383,"Thank you for sharing, I sat up all night in Australia waiting for the Opening Ceremony. It was amazing, loved it!",1,POSITIVE,0.00014490583271253854,0.9998550415039062,2022-03-02
384,"As an old fan of yours, I want to say that YOU CAN ALWAYS TRUST THE FOOD IN CHINA, espiecally in the event held by the official! In fact, there were more than 900 dishes (70% are western foods and 30% are Chinese foods) with a 24-hour supply in 2008 Beijing Olympics. The dishes repeated every 8 days, and there is a track system that tracked the ingredients' orgins for up to two years to ensure their safety and taste. You should know that China always greets foreign guests with the highest standards and the Chinese people really take meal seriously, though it's hard for you guys to find out the truth that covered by the western media.",1,POSITIVE,0.001380781177431345,0.9986191987991333,2022-03-02
385,The real show is completely different from what the US media is describing ,1,POSITIVE,0.004233379848301411,0.9957665801048279,2022-03-02
386,Thanks for bringing us this close to Olympics! Love your positive attitude!,1,POSITIVE,0.00013020422193221748,0.9998697638511658,2022-03-02
387,We appreciate the effort! Thanks guys and stay warm! :),1,POSITIVE,0.00014662390458397567,0.9998534321784973,2022-03-02
388,"Really love the scene in which you guys holding big bowl of hot noodles n talking about all sorts of AI supported self-services in Olympic Village n then along with your narration it naturally pops up those on-site pictures, so cute, this kinda scenario arrangement makes me think of the way of story telling in cartoon pictures/movies.",1,POSITIVE,0.0003974010469391942,0.9996026158332825,2022-03-02
389,"Loving your Olympics videos, hoping you've got a few more lined up as well! ",1,POSITIVE,0.00040447773062624037,0.9995955228805542,2022-03-02
390,I loved your videos. Thanks for making the world a better place! Thanks for making a difference!,1,POSITIVE,0.00015126967628020793,0.9998487830162048,2022-03-02
391,I would’ve loved to be a volunteer there as it was extremely difficult to get tickets to see the games in London (I was a volunteer there as well),1,POSITIVE,0.3301483988761902,0.6698516011238098,2022-03-02
392,Sometimes the best things in life are when things dont go as planned,1,POSITIVE,0.001694242935627699,0.9983057379722595,2022-03-02
393,"Wish every success of the Olympics, with the athletes.",1,POSITIVE,0.0008200057782232761,0.999180018901825,2022-03-02
394,Thanks for your efforts and for sharing this video! ,1,POSITIVE,0.0002606602502055466,0.9997392892837524,2022-03-02
395,🚨,0,NEGATIVE,0.6970562934875488,0.30294370651245117,2022-03-02
396,Glad you got to watch the opening ceremony at least. Good job capturing that kiss! ,1,POSITIVE,0.00014692185504827648,0.9998530745506287,2022-03-02
397,There's nothing more enjoyable than a big bowl of hot noodles in winter. Love from Shanghai,1,POSITIVE,0.02382369339466095,0.9761763215065002,2022-03-02
398,You guys and the Olympic Park were so near and yet so far. But your fun time with your new neighbour Amy in the pub made up for the disappointment. :D,1,POSITIVE,0.010335124097764492,0.9896649122238159,2022-03-02
399,You guys have super extraordinary inspectigative powers.,1,POSITIVE,0.001198961865156889,0.998801052570343,2022-03-02
400,Almost 50k followers! Congrats in advance!!!,1,POSITIVE,0.002715291455388069,0.9972847104072571,2022-03-02
401,Lets win some medals ,1,POSITIVE,0.00036203532363288105,0.9996379613876343,2022-03-02
402,i am so happy and heartened to watch you lovely vidio！ i love both of you and hope you have nice holidays in China；Chinese always welcome both you!,1,POSITIVE,0.00012000327842542902,0.9998800158500671,2022-03-02
