,text,pred,label,score,negative,neutral,positive,time
300,"I've been watching this match for couple of times and still feel the passions and excitement. Today I just notice #6 GONG, the youngest player, was substituted-in in set #3 and #4 for the last minutes, she even did not touched the ball once and got the gold medal. Wow! And in the previous match with the Netherlands, she was also substituted by the end of the match, she spiked and got the second last point that time. CHU, Boskovic,.......can't wait to see you in Tokyo Olympics.",2,POS,0.7956817150115967,0.008282722905278206,0.19603559374809265,0.7956817150115967,2021-12-27
301,"I always enjoyed watching volleyball before the rio games in more of a hey, volleyball, cool sort of way, but the Serbian team made me go out of my way to watch it. What an enjoyable team to watch in victory or defeat. Love them.",2,POS,0.9871770739555359,0.0015761152608320117,0.01124683115631342,0.9871770739555359,2020-12-27
302,"Zhu fez o jogo da vida na recepção e Malesevic no ataque. Esta última fez uma boa partida no ataque, até por ser ponteira de preparação, já que sua função no time era passar, defender, dar volume de jogo, e principalmente cobrir a Mihajlovic que, por sua vez, não acordou para o jogo, infelizmente.",1,NEU,0.7750903367996216,0.09562604874372482,0.7750903367996216,0.12928356230258942,2020-12-27
303,Ganhar uma Olimpíada perdendo um set apenas em toda a competição Não é pra qualquer um. Orgulho ,2,POS,0.5028021335601807,0.24836838245391846,0.24882952868938446,0.5028021335601807,2020-12-27
304,Highlights,1,NEU,0.7204160690307617,0.07278811186552048,0.7204160690307617,0.20679588615894318,2020-12-27
305,Brasil já ganhou 2  finais olímpicas  em cima do EUA 🇧🇷🇧🇷🇧🇷,2,POS,0.5061376690864563,0.08546272665262222,0.4083994925022125,0.5061376690864563,2019-12-28
306,"Depois de 11 anos, esta ainda é  a seleção mais perfeita de todos os tempos. Se tivessem continuado juntas, ganhariam a Rio 2016 e Tóquio 2020.",2,POS,0.7646282315254211,0.04290378838777542,0.19246800243854523,0.7646282315254211,2020-12-27
307,Esta foi a melhor selecao feminina brasileira de todos os tempos que vi jogar. Obs. Tenho 69 anos.,2,POS,0.9020745754241943,0.020342305302619934,0.0775831788778305,0.9020745754241943,2019-12-28
308,"Fofão: sem comentários! Não vi um erro dela, perfeita!! Saudades! Sheila destruidora! Fabiana paredão e Fabi um monstro! Nessa olimpíada não tinha pra ninguém. 🇧🇷",2,POS,0.7956008911132812,0.0367334820330143,0.16766560077667236,0.7956008911132812,2021-12-27
309,"Enfim , depois de 11 anos , estou vendo esse jogo em ótima qualidade.",2,POS,0.947567343711853,0.009722433052957058,0.04271019622683525,0.947567343711853,2019-12-28
310,Soy cuba pero amo el voleibol de 🇧🇷 Las mejores del mundo ,2,POS,0.9601247906684875,0.002594896126538515,0.03728028014302254,0.9601247906684875,2020-12-27
311,"Ganhar da Argentina é uma delícia. Mas ganhar dos EUA, o gostinho é mais doce 🇧🇷",2,POS,0.9122481942176819,0.015896135941147804,0.07185567170381546,0.9122481942176819,2021-12-27
312,Nessas olimpíadas a Fabiana simplesmente humilhou todas as outras centrais do mundo. Fantástica,0,NEG,0.494010329246521,0.494010329246521,0.3396325409412384,0.16635707020759583,2019-12-28
313,"Grande brasil 🇧🇷 ,siempre sacando la cara por Sudamérica !! Saludos desde chile 🇨🇱",2,POS,0.9450415372848511,0.004131869412958622,0.05082661658525467,0.9450415372848511,2020-12-27
314,"A Mari merecia muito ser bicampeã olímpica com a equipe em 2012, mas independente de qualquer coisa ela fez história no esporte brasileiro. Mari Steinbrecher. ",2,POS,0.905551552772522,0.03139469400048256,0.06305374950170517,0.905551552772522,2022-01-31
315,"The year where Brazil has the most complete all-around team. The golden triangle wing spikers - Mari, Paula, Sheilla - were just too much to any team that time. Fabiana & Walewska were playing super quick and so amazing in both attacks and defense. The legendary Fabi guard the floor almost flawlessly. And of course, the living legend Fofao - the golden hands.",2,POS,0.9475272297859192,0.007413938175886869,0.04505883529782295,0.9475272297859192,2019-12-28
316,Pra mim essa foi a MAIOR e MELHOR seleção de voleibol feminino de TODOS OS TEMPOS!,2,POS,0.9615563154220581,0.006207470782101154,0.032236214727163315,0.9615563154220581,2021-12-27
317,"Final inesquecível, tinha 10 anos na época. Foi aí que me apaixonei pelo vôlei feminino",2,POS,0.4461710453033447,0.1221085637807846,0.4317203462123871,0.4461710453033447,2019-12-28
318,Só quem é brasileiro e gosta de vôlei sabe o quanto essa medalha de Ouro significou.,2,POS,0.63875812292099,0.08179229497909546,0.27944961190223694,0.63875812292099,2020-12-27
319,"Fofao y Walewska fueron parte de juegos olímpicos anteriores, de generaciones espectaculares. Me encantó que en esta medalla de oro estuvieran ellas como representantes de anteriores históricas para el Volei brasileño.",2,POS,0.9925068020820618,0.001990357181057334,0.005502860993146896,0.9925068020820618,2021-12-27
320,"Bravo Brasil . Que victoria, para recordar por siempre. Felicidades.",2,POS,0.9905230402946472,0.0040100859478116035,0.005466892383992672,0.9905230402946472,2021-12-27
321,"Não tem como não chorar, vem a lembrança de Atenas quando perdemos a semi final para Rússia e perdermos o 3 lugar para Cuba. Em Pequim 2008 Brasil jogou muito, 8 jogos, 25 sets, 24 ganhos e apenas perdendo 1 set. Sem sombra de dúvidas uns das melhores seleções Olímpicas de Vôlei de todos os tempos.",1,NEU,0.415991872549057,0.20605741441249847,0.415991872549057,0.3779506981372833,2019-12-28
322,"Me deu vontade de rever essa conquista. 14 anos depois, muito vivo em minha memória.",2,POS,0.6104931831359863,0.02682848833501339,0.36267828941345215,0.6104931831359863,2022-05-01
323,"I love the friendship between all the gymnasts here. Everyone including the competitors all wanted her to do well (cheering, clapping, screaming for her). This is so nice to see.",2,POS,0.9925315380096436,0.002028247807174921,0.00544023048132658,0.9925315380096436,2021-12-27
324,"This routine is so complete! Difficult mount combo, TWO ACROBATIC SERIES, dance series, dance and acro combined, difficult dismount. Congratulations Guan Chenchen!",2,POS,0.972610354423523,0.002940037753432989,0.02444959618151188,0.972610354423523,2021-12-27
325,"Although her qualification performance was a lot better and less wobbly, she still delivered a great routine here. Deserved gold medal! Please upload Tang Xijing's silver beam routine as well. That one is my personal favorite",2,POS,0.980585515499115,0.0021088363137096167,0.017305614426732063,0.980585515499115,2021-12-27
326,"Wonderful sportsmanship in Tokyo 2020! We can see Suni and Simone cheering her on and being happy after her routine. What a well-deserved win, congratulations! And kudos also to the lovely commentators.",2,POS,0.9938405156135559,0.0015417508548125625,0.004617791622877121,0.9938405156135559,2021-12-27
327,She's so adorable. An incredible gymnast indeed. Totally deserve the gold. Her routine is perfect,2,POS,0.9958334565162659,0.0012941034510731697,0.0028723764698952436,0.9958334565162659,2021-12-27
328,"I'm so happy she won. The individual finals this year were so wholesome and warm, it felt like all the girls were cheering and happy for each other.",2,POS,0.9636008143424988,0.0060078855603933334,0.030391311272978783,0.9636008143424988,2021-12-27
329,"How adorable of her not even realizing she just won Gold! Love her teammate cheering her on and also love love Jeff, Cecile, Suni, and Simone very excitedly cheering for her too while she was on beam! It’s really heartwarming to watch all the gymnasts were cheering for each other at this Olympics.",2,POS,0.9168044924736023,0.019388824701309204,0.06380671262741089,0.9168044924736023,2021-12-27
330,"As someone who has followed Gymnastics so closely since the 80s the one thing that’s gotten better about the sport is the camaraderie. In the 80s/90s the gymnasts didn’t know each other except reputation and name, sometimes not even that, but social media has changed all that. All the gymnasts follow each other on Twitter, Instagram etc so they become friends and supporters even outside the arena… so they’re closer when they do come to the meet.",1,NEU,0.6690067648887634,0.03289638087153435,0.6690067648887634,0.29809683561325073,2021-12-27
331,"Chinese are among the finest beam workers, I’m so happy for her ",2,POS,0.9942668080329895,0.002295286627486348,0.0034379567950963974,0.9942668080329895,2021-12-27
332,"It feels great to see other gymnasts applauding her great skills in the background (suni Lee, Tang xijjng), excellence should always be appreciated be it your opponent or your fellow countrymen.",2,POS,0.9606292247772217,0.004331653472036123,0.03503917530179024,0.9606292247772217,2021-12-27
333,Her routine is amazing. Well done Guan! Hope to see her shining in Paris.,2,POS,0.992943525314331,0.0017445533303543925,0.005311872344464064,0.992943525314331,2021-12-27
334,"She’s so strong yet tiny! Very skilled and really love that all the teams are supportive of her, no politics in sports! She really is amazing!",2,POS,0.9930639863014221,0.0017705345526337624,0.005165513139218092,0.9930639863014221,2021-12-27
335,I was anxious to see her since China's nationals. I love her routine especially at ,2,POS,0.980366587638855,0.0019687823951244354,0.01766463927924633,0.980366587638855,2021-12-27
336,"Guan Chenchen completísima, belleza y dificultad, a esto le llamo yo gimnasia artística ",2,POS,0.5107876658439636,0.007945175282657146,0.4812670648097992,0.5107876658439636,2021-12-27
337,"This was a fabulous routine, so beautifully performed even with a few wavers. Hopefully she’ll come back to try and defend!",2,POS,0.9880908727645874,0.001431628712452948,0.010477535426616669,0.9880908727645874,2022-09-28
338,That was probably the best and most complicated beam routine I've ever seen. I don't know how they don't miss that skinny little beam and crack their heads open. Amazing!,2,POS,0.9519091248512268,0.005980410147458315,0.04211046174168587,0.9519091248512268,2021-12-27
339,"Fantastic, can't wait to see her in future competitions, specially Paris 2024, I hope she wins more golds!",2,POS,0.98908931016922,0.0018764401320368052,0.009034285321831703,0.98908931016922,2021-12-27
340,So happy for her! I love this routine.,2,POS,0.9963508248329163,0.001026000827550888,0.0026231638621538877,0.9963508248329163,2021-12-27
341,"At the end... ""She can stay on beam but can't stay on feet""",1,NEU,0.926669180393219,0.04584619402885437,0.926669180393219,0.027484575286507607,2021-12-27
342,"She is so adorable, every one likes her including competitors.",2,POS,0.9752626419067383,0.0033733530435711145,0.02136402204632759,0.9752626419067383,2021-12-27
343,the Paralympic athletes are super heroes and are true inspirations for people all over the world. they all deserve gold medals for their hard work and dedication and for not letting the differences get the best of them. I send them all my love and praise.,2,POS,0.9494531154632568,0.009019451215863228,0.041527438908815384,0.9494531154632568,2013-12-29
344,"I've got to be honest. My favorite part was the Paralympic Oath. I think all athletes regardless of their affiliation or sovereignty should take this or a similar oath at BOTH the Olympic and the Paralympic Games. This is my first Paralympic opening, and I respected and was in awe of that part more than any other part of the ceremony. ",1,NEU,0.8820736408233643,0.014619812369346619,0.8820736408233643,0.10330655425786972,2013-12-29
345,¡Increíble! Estuve como espectador la noche de la ceremonia y desde luego en directo era impresionante ¡La mejor sin duda! The best ceremony I've ever seen!!,2,POS,0.9964665174484253,0.0012642217334359884,0.002269260585308075,0.9964665174484253,2013-12-29
346,"Vamos Chile !!!. Nuestros atletas entregarán su mayor esfuerzo. Lo hacen a diario.
",2,POS,0.9852932095527649,0.0015868893824517727,0.013119911774992943,0.9852932095527649,2012-12-29
347,I was a dancer with the Blue dresses our segment was called Navigation!!! It has been a tremendous experience which I will never ever forget!!! I am so impressed how everything turned out so beautifully!!! Very very proud! Thx London 2012 for the opportunity :))),2,POS,0.9908183217048645,0.0014448582660406828,0.007736811880022287,0.9908183217048645,2012-12-29
348,"Umbrellas and apples are very much part of everyday life in Britain, but the ordinary became extraordinary in the Paralympic Games' ambitious and unexpectedly scientific Opening Ceremony. Themes of discovery, adventure, human endeavour and equality are so much more upbeat than the Scouring of the Shire and a painful Hey Jude. Marvellous!",1,NEU,0.8083943128585815,0.09649873524904251,0.8083943128585815,0.09510695934295654,2012-12-29
349,I get the goosebumps when I hear the beautiful Paralympic Anthem.,1,NEU,0.7926742434501648,0.155181884765625,0.7926742434501648,0.052143920212984085,2021-12-27
350,"This is a different opening sequence than the official broadcast. The TV showed a video about the 7/7 bombings & the stadium had a video about 4 of the performers and their journeys. The moment when Lance corporal Rawlins said, ""If you want to know what I will be doing during the ceremony, look up!"" was truly stunning. He was flying the Aerobility plane. The crowd roared! I was standing in the middle of the stadium at this point and was an inspiring moment when he flew over!  Thanks for posting!",2,POS,0.9742557406425476,0.0033908262848854065,0.022353442385792732,0.9742557406425476,2012-12-29
351,I was thinking about Ian Dury earlier and wishing he was alive to play here... as the Olympics had a music theme. I can hardly believe they actually did it at about 3:26:00 AWESOME!!!!,1,NEU,0.5437391400337219,0.07365329563617706,0.5437391400337219,0.38260751962661743,2012-12-29
352,"The opening to the International Paralympic Games was extraordinary.  It was inclusive, original, and all together thrilling.  ",2,POS,0.9914002418518066,0.0022945059463381767,0.006305294577032328,0.9914002418518066,2012-12-29
353,Extraordinary! great emotion. I was the only athlete from Albania who participated for the first time in the history of the Paralympic Games. vision 31 th minute of the video. thank you for this memory.,2,POS,0.969914972782135,0.004700950812548399,0.025384066626429558,0.969914972782135,2013-12-29
354,3:26,1,NEU,0.6915236711502075,0.04527217149734497,0.6915236711502075,0.26320409774780273,2015-12-29
355,these are real heroes!I should really take inspiration from them!,2,POS,0.8342602252960205,0.013562558218836784,0.15217718482017517,0.8342602252960205,2012-12-29
356,I was lucky enough to be one of the certifying engineers on the pyrotechnics and led lights fitment on the flypast aircraft (starting at about ,2,POS,0.955516517162323,0.0075815473683178425,0.03690200299024582,0.955516517162323,2019-12-28
357,"Amazing!!!! All those actors, dancers, and athletes are an inspiration. Also, de participation of Stephen Hawking, with a message of hope , constant struggle in life... BEAUTIFUL!!!",2,POS,0.9886738657951355,0.0024688548874109983,0.00885730516165495,0.9886738657951355,2015-12-29
358,The closing ceremony was AWESOME,2,POS,0.9923104047775269,0.001469066017307341,0.006220503710210323,0.9923104047775269,2012-12-29
359,"0:34:08 MI PAIS, ORGULLOSO DE SER ARGENTINO",2,POS,0.9404619336128235,0.010449739173054695,0.049088381230831146,0.9404619336128235,2012-12-29
360,"Thats what I mean. The olympics opening ceremony was clearly done on a bigger budget, however this one actually told a story and brought out real emotions. It was hard not to have a lump in ya throat while watching this. It showed that you don't need to go all out there with money, fireworks and so on, you just need a good form of story telling and put real heart into it.",1,NEU,0.7498230934143066,0.03467423468828201,0.7498230934143066,0.21550267934799194,2012-12-29
361,"The Directors want to so proud of themselves, They put on a magnificent show, Personally much more touching and better than Boyle's Ceremony.",2,POS,0.9911424517631531,0.0023589632473886013,0.006498565431684256,0.9911424517631531,2012-12-29
362,The national anthem was absolutely beautiful. <3,2,POS,0.9896814823150635,0.0016908273100852966,0.008627748116850853,0.9896814823150635,2012-12-29
363,The fact they actually came through and built all of this infrastructure and villages in time boogles my mind.,0,NEG,0.8946929574012756,0.8946929574012756,0.08890622854232788,0.016400782391428947,2022-03-02
364,I pray that they actually use the villages after the games. There are so many Olympic villages that just sit and rot for no good reason.,0,NEG,0.8028479814529419,0.8028479814529419,0.1878085732460022,0.009343490935862064,2022-03-02
365,"Business Insider is like ""can you believe it, these games aren't going to make a profit. I can't believe it""",0,NEG,0.9358426928520203,0.9358426928520203,0.05865244194865227,0.005504869390279055,2022-03-02
366,Public infrastructure isn’t supposed to generate profits.,0,NEG,0.7858635783195496,0.7858635783195496,0.19538046419620514,0.018755948171019554,2022-03-02
367,There are tons of videos right here on Youtube about WHY Olympics are so expensive and a lot of it has nothing to do with the host nation. The standards set by the Olympic committee are sometimes absurd. Beijing is no difference in this regard.,0,NEG,0.9405725002288818,0.9405725002288818,0.05465087667107582,0.004776655230671167,2022-03-02
368,"Beijing is a large city with a population of 21 million. It is of great commercial value to build a professional ski resort in the surrounding area. There are originally many commercial ski resorts around Beijing, but I think having a more professional and larger ski resort is what most Chinese people would like to see. I live in Tianjin, a city very close to Beijing (30 minutes by high-speed train). I personally would love to go skiing at this ski resort on weekends.",2,POS,0.946861743927002,0.004603444132953882,0.04853479564189911,0.946861743927002,2022-03-02
369,"Throughline did an amazing podcast on the costs of the Olympic Games. Worth a listen. It’s not just China, the Olympic committee is just trying to greenwash it imo due to all of the recent scrutiny",1,NEU,0.3907049298286438,0.2597004771232605,0.3907049298286438,0.3495946228504181,2022-03-02
370,"For China, hosting the Olympics is like a car company racing cars — testing your latest technology and then applying it to other models",1,NEU,0.8287429809570312,0.06405634433031082,0.8287429809570312,0.10720071196556091,2022-03-02
371,"The stock market is still a fantastic tool for building wealth, however, so it's wise to consider investing even if you don't have much money to spare",2,POS,0.7336332201957703,0.014062240719795227,0.2523045241832733,0.7336332201957703,2022-06-30
372,"Yep, China did build one line for the vunue commute, but it is not a fresh investment from ground zero. They just added one branch line to the massive domestic 40,000 km high speed railway network.",0,NEG,0.4884149432182312,0.4884149432182312,0.46689343452453613,0.04469166696071625,2022-03-02
373,"I think the one who was responsible for producing such a  “brilliant” analysis might have forgotten about the infrastructures that would be transcend the sport and would be used way long after the games ended by locals. And I’m pretty sure, if Beijing didn’t live up to it’s promise and underspent and therefore would build poor infrastructure, it definitely would trigger Business Insiders to produce another “show” probably called “Beijing’s cheap olympics” ",0,NEG,0.8451026678085327,0.8451026678085327,0.140190988779068,0.014706351794302464,2022-11-27
374,The big air is a permanent structure that was built for the world championship in 2019.,1,NEU,0.8313669562339783,0.03215717896819115,0.8313669562339783,0.1364758163690567,2022-03-02
375,"The budget for the 2022 Beijing Winter Olympic Games is US $1.56 billion, with 6% government subsidy. Most of the venues use the venues of the 2008 Summer Olympic Games. Infrastructure such as railways will be built even without the Olympic Games, which cannot be counted as the cost of the Olympic Games.",0,NEG,0.7269630432128906,0.7269630432128906,0.2571021616458893,0.015934785827994347,2022-03-02
376,"Beijing's 2021 gdp is 633 million US dollars. In 2021, the number of subways opened in Beijing is 9 sections with a total length of 56.1 kilometers. The Olympic section is only a part, about 4.2 kilometers, and the actual opening is 3.6 kilometers. One kilometer of subway in Beijing costs about $150 million.",1,NEU,0.9045446515083313,0.06807534396648407,0.9045446515083313,0.027379974722862244,2022-03-02
377,The fact is 3.9 billion is only for the Olympic. ,1,NEU,0.8617501854896545,0.11081026494503021,0.8617501854896545,0.027439529076218605,2022-03-02
378,That's basically an entire nation's budget right there,1,NEU,0.6664426326751709,0.300974041223526,0.6664426326751709,0.03258327394723892,2022-03-02
379,"Please release the original interview with the expert, it is obvious for the trainline part he was cut off. The trainline and train as he said was a part of local project that will be built with or without the game. Beijing is crowded enough and the city expansion to outer cities is ongoing.",1,NEU,0.7796173095703125,0.19494374096393585,0.7796173095703125,0.02543889544904232,2022-03-02
380,"I see very little fact finding has gone into this video, so let me explain why the 3.9 billion official figure is not as ridiculous as everyone thinks. ",1,NEU,0.7183068990707397,0.27193209528923035,0.7183068990707397,0.009761023335158825,2022-03-02
381,"If there is one country that don't make a loss out of an Olympics that would be China. They have the human capacity and also well thought out plans for whatever infrastructure they built for it. Instead of treating the infrastructure as ""only for the Olympics"" they would have definitely thought about what it will become after the Olympics, especially transport infrastructure. All the 2008 Beijing Olympics structures built are well kept and and in use till this day for example the birds nest. So I don't think its really fair to compare everyone the same way. Olympics has always been expensive, therefore well thought out planning is needed for every country if they want to host it.",0,NEG,0.6258646249771118,0.6258646249771118,0.3374837636947632,0.036651596426963806,2022-03-02
382,"Even the used extra water was mentioned, the reporters did not know there is a nation wide water infrastructure project started ten years ago and now completed to channel extra water across thousands of Miles from south west... For 10years not a single HSR was added to California",1,NEU,0.7127849459648132,0.2555605471134186,0.7127849459648132,0.03165442496538162,2022-03-02
383,"Thank you for sharing, I sat up all night in Australia waiting for the Opening Ceremony. It was amazing, loved it!",2,POS,0.995030403137207,0.0013555160257965326,0.003614091081544757,0.995030403137207,2022-03-02
384,"As an old fan of yours, I want to say that YOU CAN ALWAYS TRUST THE FOOD IN CHINA, espiecally in the event held by the official! In fact, there were more than 900 dishes (70% are western foods and 30% are Chinese foods) with a 24-hour supply in 2008 Beijing Olympics. The dishes repeated every 8 days, and there is a track system that tracked the ingredients' orgins for up to two years to ensure their safety and taste. You should know that China always greets foreign guests with the highest standards and the Chinese people really take meal seriously, though it's hard for you guys to find out the truth that covered by the western media.",1,NEU,0.9194813966751099,0.014505925588309765,0.9194813966751099,0.0660126805305481,2022-03-02
385,The real show is completely different from what the US media is describing ,1,NEU,0.6032390594482422,0.3676656186580658,0.6032390594482422,0.02909531258046627,2022-03-02
386,Thanks for bringing us this close to Olympics! Love your positive attitude!,2,POS,0.991108775138855,0.0019264217698946595,0.006964751053601503,0.991108775138855,2022-03-02
387,We appreciate the effort! Thanks guys and stay warm! :),2,POS,0.989112138748169,0.0010677332757040858,0.009820116683840752,0.989112138748169,2022-03-02
388,"Really love the scene in which you guys holding big bowl of hot noodles n talking about all sorts of AI supported self-services in Olympic Village n then along with your narration it naturally pops up those on-site pictures, so cute, this kinda scenario arrangement makes me think of the way of story telling in cartoon pictures/movies.",2,POS,0.9531026482582092,0.00651102839037776,0.040386348962783813,0.9531026482582092,2022-03-02
389,"Loving your Olympics videos, hoping you've got a few more lined up as well! ",1,NEU,0.7785292863845825,0.006028559058904648,0.7785292863845825,0.21544216573238373,2022-03-02
390,I loved your videos. Thanks for making the world a better place! Thanks for making a difference!,2,POS,0.9952848553657532,0.0011962286662310362,0.0035189809277653694,0.9952848553657532,2022-03-02
391,I would’ve loved to be a volunteer there as it was extremely difficult to get tickets to see the games in London (I was a volunteer there as well),1,NEU,0.5247425436973572,0.19353055953979492,0.5247425436973572,0.2817269265651703,2022-03-02
392,Sometimes the best things in life are when things dont go as planned,1,NEU,0.6715231537818909,0.12970510125160217,0.6715231537818909,0.19877180457115173,2022-03-02
393,"Wish every success of the Olympics, with the athletes.",1,NEU,0.7094131112098694,0.01750638522207737,0.7094131112098694,0.2730804979801178,2022-03-02
394,Thanks for your efforts and for sharing this video! ,2,POS,0.9761225581169128,0.0031348092015832663,0.020742716267704964,0.9761225581169128,2022-03-02
395,🚨,1,NEU,0.40843474864959717,0.3730825185775757,0.40843474864959717,0.21848271787166595,2022-03-02
396,Glad you got to watch the opening ceremony at least. Good job capturing that kiss! ,2,POS,0.8644316792488098,0.004051724448800087,0.13151665031909943,0.8644316792488098,2022-03-02
397,There's nothing more enjoyable than a big bowl of hot noodles in winter. Love from Shanghai,2,POS,0.9660009145736694,0.005876400973647833,0.02812269702553749,0.9660009145736694,2022-03-02
398,You guys and the Olympic Park were so near and yet so far. But your fun time with your new neighbour Amy in the pub made up for the disappointment. :D,1,NEU,0.693877100944519,0.16518913209438324,0.693877100944519,0.14093376696109772,2022-03-02
399,You guys have super extraordinary inspectigative powers.,2,POS,0.9621774554252625,0.006360091269016266,0.031462449580430984,0.9621774554252625,2022-03-02
400,Almost 50k followers! Congrats in advance!!!,2,POS,0.9837055802345276,0.0025097134057432413,0.013784682378172874,0.9837055802345276,2022-03-02
401,Lets win some medals ,1,NEU,0.7453339695930481,0.08282443881034851,0.7453339695930481,0.1718415915966034,2022-03-02
402,i am so happy and heartened to watch you lovely vidio！ i love both of you and hope you have nice holidays in China；Chinese always welcome both you!,2,POS,0.9833791851997375,0.0014424488181248307,0.015178392641246319,0.9833791851997375,2022-03-02
